"log_id";"user";"trial";"new_answer";"new_certitude";"cant_answer";"isImprecis";"aHistory";"cHistory"
"148";"2130369032";"5";"""Corbeau freux""";"6";"0";"1";"""[""Corbeau freux""]""";"""[""6""]"""
"153";"2130369032";"6";"""Corneille noire""";"7";"0";"1";"""[""Corneille noire""]""";"""[""7""]"""
"161";"2130369032";"8";"""Corneille noire""";"6";"0";"1";"""[""Corneille noire""]""";"""[""6""]"""
"164";"2130369032";"9";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"167";"2130369032";"10";"""Rouge gorge""";"6";"0";"1";"""[""Rouge gorge""]""";"""[""6""]"""
"171";"2130369032";"11";"""Corneille noire""";"6";"0";"1";"""[""Corneille noire""]""";"""[""6""]"""
"173";"2130369032";"12";"";NULL;"1";"1";"";""
"178";"2130369032";"13";"""Rouge gorge""";"6";"0";"1";"""[""Rouge gorge""]""";"""[""6""]"""
"179";"2130369032";"14";"";NULL;"1";"1";"";""
"183";"2130369032";"15";"""Corbeau freux""";"6";"0";"1";"""[""Corbeau freux""]""";"""[""6""]"""
"186";"2130369032";"16";"[""Corneille noire"",""Grand corbeau""]";"6";"0";"1";"""[""Corneille noire"",""Grand corbeau"",""Corneille noire"",""Grand corbeau""]""";"""[""6""]"""
"189";"2130369032";"17";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon biset"",""Pigeon ramier""]""";"""[""6""]"""
"193";"2130369032";"18";"[""Corneille noire"",""Grand corbeau""]";"6";"0";"1";"""[""Corneille noire"",""Grand corbeau""]""";"""[""6""]"""
"194";"2130369032";"19";"""Pigeon biset""";"6";"0";"1";"""[""Pigeon biset""]""";"""[""6""]"""
